"y";"c";"ncomp";"nperc";"area3";"sex";"anasc";"eta";"yearedu"
12000;3600;1;1;3;2;1960;54;8
12700;14820;5;1;3;1;1969;45;5
16216,127239;10200;3;1;1;2;1954;60;8
19873,30563;5400;1;1;3;1;1952;62;18
8403,6652815;6600;1;1;3;2;1950;64;8
11522,281812;21690;2;1;3;2;1971;43;8
49003,665282;14400;5;4;3;2;1946;68;5
15007,330563;26800;3;2;3;2;1939;75;5
17803,665282;12000;2;1;3;2;1968;46;13
18125,656971;12000;5;1;3;1;1968;46;13
13214,661126;9400;1;1;3;1;1933;81;5
18010,995845;9600;1;1;3;1;1956;58;8
10805,497922;4800;1;1;3;1;1926;88;5
16803,665282;9960;6;2;3;2;1986;28;8
16408,430898;9600;2;1;3;1;1940;74;5
12400;9600;1;1;3;2;1942;72;5
21624,356752;10600;1;1;3;2;1960;54;13
17908,09055;8400;2;1;3;1;1952;62;8
30017,686772;17400;4;1;3;1;1979;35;13
18720,771249;14700;3;1;3;2;1949;65;5
25041,114808;14600;5;1;3;1;1969;45;8
66751,669724;37200;3;2;3;1;1957;57;13
18017,913561;10200;4;1;3;1;1966;48;8
8610,5086346;6240;1;1;3;1;1970;44;8
8001,9533281;8400;1;1;3;1;1970;44;8
15014,158192;10200;1;1;3;1;1960;54;13
20005,428697;11400;4;1;3;1;1974;40;8
21618,612922;15800;3;1;3;1;1985;29;13
16818,49109;13800;3;1;3;1;1978;36;8
44573,396922;28800;4;2;3;1;1968;46;13
5000;6000;2;1;3;1;1954;60;8
11440,71189;10200;4;1;3;1;1980;34;8
15000;15000;4;1;3;1;1977;37;5
15016,917814;10800;2;1;3;1;1980;34;8
30133,988539;33600;2;2;3;2;1944;70;13
18513,540723;17100;2;1;3;1;1933;81;5
13605,497922;16500;2;1;3;1;1955;59;8
37525,656971;27300;4;2;3;1;1951;63;8
68542,166437;63000;3;3;3;1;1987;27;18
23616,511069;33200;4;2;3;2;1965;49;8
31213,564254;24600;3;2;3;1;1964;50;13
19610,262788;12160;2;1;3;1;1961;53;5
60400,531671;35300;2;2;3;2;1965;49;8
14849,593351;10200;2;1;3;1;1944;70;5
18200;15800;2;1;3;1;1952;62;5
17233,92807;12740;2;2;3;1;1937;77;5
1650;4300;1;1;3;2;1967;47;8
48034,478261;16920;2;2;3;1;1946;68;5
48306,736089;18700;2;2;3;1;1956;58;13
24400;17700;5;1;3;1;1965;49;8
19005,906553;25800;6;2;3;2;1996;18;13
27800;17750;4;1;3;1;1975;39;8
16451,282849;13660;4;1;3;1;1977;37;8
2400;2160;2;2;3;1;1992;22;5
28316,309882;19400;5;4;3;2;1941;73;0
13885,985744;15150;1;1;3;2;1946;68;0
13369,85353;9750;1;1;3;2;1937;77;5
16691,332284;15400;1;1;3;2;1930;84;5
12607,330563;10200;3;1;3;1;1948;66;5
18618,161809;15200;1;1;3;2;1929;85;0
29255,307699;19200;2;1;3;1;1946;68;8
20207,330563;14950;3;1;3;2;1967;47;5
87371,551856;43200;5;1;3;1;1966;48;13
19356,678636;13640;2;1;3;1;1949;65;5
55240;54400;2;1;3;1;1934;80;0
23678,086918;9000;4;3;3;1;1948;66;5
50550,828588;13200;4;4;3;1;1950;64;5
9617,552341;19000;1;1;3;2;1945;69;5
53059,838911;33400;3;3;3;1;1948;66;18
44700,982695;11200;2;2;3;1;1948;66;13
19239,671018;10400;2;2;3;1;1927;87;5
19006,070911;13950;1;1;3;1;1981;33;13
17594,372948;38500;4;1;3;1;1979;35;8
9252,581742;11100;1;1;3;2;1939;75;5
45474,953873;23000;3;1;3;1;1957;57;16
23702,665876;20800;4;1;3;1;1968;46;11
18007,409506;19020;4;1;3;1;1975;39;13
27018,805952;15000;3;1;3;2;1964;50;8
8820,8921047;17200;2;1;3;1;1943;71;5
18164,718376;13200;2;2;3;1;1934;80;5
44003,665282;29300;3;3;3;1;1948;66;13
27435,108209;18000;4;1;3;1;1960;54;13
20838,926375;16000;1;1;3;1;1934;80;5
18261,462842;18600;1;1;3;1;1956;58;13
13270,354605;9600;1;1;3;1;1933;81;0
19713,612904;11840;1;1;3;1;1989;25;13
10800;10800;1;1;3;2;1938;76;5
34778,061843;34200;2;1;3;1;1952;62;13
15632,71228;8400;1;1;3;2;1924;90;0
33978,261359;29800;4;2;3;1;1979;35;8
13233,571161;9600;1;1;3;2;1930;84;0
18651,796846;10400;1;1;3;1;1950;64;18
23036,68131;10800;1;1;3;1;1955;59;8
12625,238604;11360;1;1;3;2;1941;73;5
10400;8840;1;1;3;1;1983;31;5
9100;6700;1;1;3;1;1985;29;8
33211,028854;18200;1;1;3;2;1987;27;18
27654,141019;24200;2;1;3;1;1987;27;16
19529,428654;16800;2;1;3;2;1992;22;8
26571,673331;13200;1;1;3;1;1942;72;5
22229,75454;19800;2;2;3;1;1944;70;5
12024,487796;12100;1;1;3;2;1945;69;5
38464,142427;34900;3;2;3;1;1957;57;8
23789,577188;16500;1;1;3;1;1962;52;18
77073,717735;45200;2;2;3;2;1964;50;18
37380,433309;22400;4;2;3;1;1971;43;13
25255,492761;15600;4;2;3;1;1972;42;13
15026,654672;14400;2;1;3;1;1990;24;18
9234,4550025;21600;4;2;3;1;1974;40;8
30837,257181;20700;4;1;3;2;1980;34;13
9600;9240;1;1;3;1;1970;44;0
23725,928201;16200;3;1;3;2;1970;44;13
20226,098386;16650;1;1;3;1;1974;40;11
21626,297349;18100;1;1;3;1;1941;73;13
17841,231676;13200;2;1;3;1;1946;68;13
20418,952529;17700;2;1;3;1;1935;79;13
14550;12000;1;1;3;2;1939;75;5
18592,94016;11600;1;1;3;2;1950;64;11
10800;9000;1;1;3;2;1936;78;5
18000;10800;1;1;3;1;1930;84;5
14460,155355;9400;1;1;3;2;1930;84;5
9200;18600;3;1;3;1;1958;56;5
16686,849865;14130;1;1;3;2;1957;57;8
16306,633207;30300;1;1;3;1;1957;57;16
5260,6412677;15000;2;2;3;1;1980;34;11
7024,9174722;15800;1;1;3;2;1981;33;18
23614,610212;22500;2;1;3;2;1947;67;5
18960;17800;2;2;3;1;1947;67;0
21959,163204;16000;2;2;3;1;1937;77;5
31369;27600;2;2;3;1;1926;88;5
69667,565551;46600;2;2;3;1;1952;62;13
23815,497922;13000;2;2;3;1;1936;78;5
37261,612546;25700;3;1;3;1;1947;67;13
21250;17400;1;1;3;2;1945;69;0
0;14760;5;1;3;1;1978;36;8
10324,892247;32400;2;1;3;1;1980;34;13
25800;22900;2;2;3;1;1937;77;8
79107,64866;67460;2;2;3;1;1945;69;18
56835,085755;48000;2;2;3;1;1960;54;18
22346,611261;8400;1;1;3;2;1920;94;13
7124;7836;2;1;3;1;1955;59;5
23828,326408;22400;1;1;3;2;1942;72;13
45814,398338;25200;3;2;3;1;1940;74;8
36906,097727;30100;3;2;3;1;1934;80;13
26207,330563;31200;4;1;3;1;1960;54;8
19818;28400;1;1;3;1;1946;68;18
24086,544836;16780;4;2;3;1;1963;51;13
39473,30563;10900;3;3;3;1;1951;63;13
15683,344197;7700;2;2;3;1;1935;79;5
17620,828485;8140;1;1;3;2;1943;71;0
25623,82433;10800;5;1;3;1;1974;40;8
13001,099584;16800;2;1;3;2;1951;63;8
4500,1832641;10560;4;1;3;1;1956;58;8
68582,958446;20400;4;4;3;1;1950;64;11
7456,0055386;11400;2;1;3;2;1958;56;13
31957,192146;13160;2;2;3;1;1926;88;5
66839,791691;34800;4;4;3;1;1966;48;13
33456,565343;21000;3;2;3;1;1956;58;13
6500;7400;2;1;3;2;1963;51;8
13366,520656;11500;1;1;3;2;1937;77;0
49285,183085;25900;4;4;3;1;1947;67;0
10200;11800;2;1;3;2;1951;63;5
11535,434274;10800;1;1;3;2;1922;92;5
12360;13600;1;1;3;2;1931;83;0
16649,593351;15220;1;1;3;2;1927;87;5
35037,493738;12600;2;2;3;2;1924;90;5
14677,290443;13200;1;1;3;2;1932;82;0
18164,159048;11400;1;1;3;2;1932;82;0
13191,226106;17410;1;1;3;1;1955;59;8
36359,951569;18000;3;2;3;1;1948;66;8
18508,063619;12700;1;1;3;1;1985;29;8
21916,222668;15580;2;2;3;2;1947;67;5
14220,403181;13480;3;2;3;2;1965;49;8
7500;7632;4;1;3;1;1972;42;8
18838,008969;11100;1;1;3;1;1987;27;13
22409,786302;14660;2;2;3;2;1985;29;8
12202,492391;12500;3;1;3;1;1983;31;8
1200;3800;1;1;3;1;1982;32;5
21871,058682;14500;1;1;3;2;1936;78;0
11932,352447;7600;1;1;3;2;1940;74;0
16828,022005;10700;2;2;3;2;1933;81;0
17026,826659;13800;1;1;3;2;1948;66;5
3000;3800;1;1;3;2;1967;47;8
2400;3600;1;1;3;1;1985;29;11
15112,804934;13780;2;2;3;1;1961;53;18
8481,2230618;7600;4;1;3;2;1967;47;8
92416,522507;45200;4;2;3;1;1967;47;13
21011,334266;25400;3;2;3;1;1955;59;11
10100;7600;1;1;3;2;1943;71;0
97361,632038;136500;2;2;3;1;1948;66;18
29609,958446;21200;1;1;3;2;1927;87;11
13800,183264;12920;1;1;3;2;1947;67;8
61777,792797;94400;2;2;3;1;1949;65;13
97401,837329;37350;3;2;3;2;1958;56;18
57383,632038;31092;4;2;3;1;1965;49;18
6500;6336;2;1;3;2;1956;58;5
22534,260358;27200;1;1;3;2;1945;69;13
15052,828485;11540;2;2;3;1;1941;73;5
25810,345365;22500;4;1;3;1;1970;44;13
49302,612027;40240;4;1;3;2;1969;45;11
16500;10500;2;2;3;1;1949;65;5
16200;10760;6;2;3;2;1939;75;5
27278,915462;15800;3;2;3;1;1942;72;13
26340;17000;2;2;3;1;1940;74;13
14802,724745;9600;1;1;3;2;1938;76;5
29138,588435;25200;2;2;3;2;1933;81;5
14368,326408;13100;2;2;3;1;1953;61;8
28074,772491;25700;4;1;3;1;1958;56;8
14185,766721;13800;1;1;3;2;1938;76;5
16685,656971;18000;1;1;3;2;1953;61;8
20770;14900;1;1;3;1;1963;51;8
27098,988119;24400;2;1;3;1;1945;69;5
20452,833856;15050;2;1;3;1;1932;82;5
11710,999683;12400;1;1;3;2;1935;79;5
28205,740493;19900;2;2;3;2;1945;69;5
12326,493767;7950;1;1;3;2;1931;83;0
8900;11800;3;1;3;1;1983;31;11
20508,172828;17700;1;1;3;2;1945;69;13
58423,550005;24300;3;3;3;1;1954;60;18
16538,485456;22000;2;1;3;1;1943;71;8
21010,635446;14550;3;1;3;1;1965;49;13
11200,995845;10560;1;1;3;2;1936;78;0
11164,979223;10440;1;1;3;2;1936;78;0
24436,652815;14000;2;2;3;1;1933;81;5
15211,177125;14200;1;1;3;2;1937;77;5
32536,74953;22080;3;2;3;1;1946;68;8
16001,575537;14960;4;1;3;1;1971;43;11
14033,098198;12600;1;1;3;2;1935;79;5
16600;15600;4;1;3;2;1962;52;8
6350;7800;1;1;3;1;1966;48;11
9840;9020;1;1;3;2;1931;83;5
14200;12600;2;1;3;1;1969;45;13
2400;6800;2;1;3;2;1969;45;8
12570;12000;1;1;3;2;1938;76;5
15400;11050;1;1;3;2;1945;69;5
30700;11400;4;3;3;1;1958;56;8
13500;7800;1;1;3;1;1942;72;0
41800;37600;4;2;3;1;1955;59;13
12230;4200;1;1;3;2;1940;74;5
15035,656971;14100;2;1;3;1;1942;72;5
16424,573475;14000;1;1;3;2;1928;86;5
16707,376811;13000;1;1;3;2;1942;72;5
15036,652815;31200;1;1;3;1;1986;28;8
37018,932112;21600;4;2;3;1;1962;52;13
35234,428121;24100;3;1;3;2;1966;48;18
31025,129387;23000;1;1;3;1;1987;27;13
7800;8020;1;1;3;1;1965;49;5
8900;8160;1;1;3;2;1959;55;8
8400;4200;1;1;3;2;1926;88;0
11590;7200;2;1;3;2;1948;66;5
8200;9732;4;1;3;2;1971;43;5
15401,374356;8400;1;1;3;2;1938;76;5
24625,962143;8400;2;2;3;2;1960;54;8
19551,824921;9800;2;2;3;1;1942;72;5
7807,330563;5700;1;1;3;2;1953;61;8
14300;8640;3;2;3;2;1957;57;8
19023,82433;19800;2;1;3;1;1976;38;13
28818,326408;32800;3;1;3;1;1970;44;8
19010,995845;19200;4;1;3;1;1980;34;13
16795,29732;8300;2;1;3;1;1948;66;0
10221,991689;13000;2;1;3;1;1933;81;5
44756,589375;26400;4;2;3;1;1969;45;13
22173,30563;8900;3;2;3;1;1940;74;5
13832,987534;7200;2;1;3;1;1932;82;0
10203,665282;6300;1;1;3;2;1925;89;0
12157,330563;6400;1;1;3;2;1937;77;5
13200;7500;1;1;3;1;1969;45;8
20436,652815;34700;2;1;3;1;1933;81;8
28293,983378;9000;3;1;3;1;1944;70;5
35903,665282;61800;3;2;3;1;1959;55;18
25721,991689;13800;4;3;3;1;1966;48;13
8400;13700;2;1;3;1;1973;41;13
29600;54200;4;1;3;1;1967;47;13
35019,776687;23950;5;2;3;1;1966;48;13
30003,665282;19900;3;1;3;1;1975;39;13
89200;32200;4;4;3;1;1945;69;18
11400;13800;1;1;3;2;1940;74;5
3800;7616;1;1;3;2;1943;71;5
8400;6400;1;1;3;2;1937;77;5
11425,656971;9600;1;1;3;2;1928;86;5
9500;9200;1;1;3;1;1931;83;5
17000;8400;2;2;3;1;1954;60;5
1800;7500;1;1;3;2;1981;33;8
25001,34736;18900;1;1;3;1;1975;39;21
26400;12000;4;1;3;1;1968;46;8
49552,016655;26050;2;2;3;1;1959;55;13
3002,9460474;14400;4;1;3;2;1981;33;13
0;4200;1;1;3;1;1958;56;5
18600;13200;1;1;3;1;1990;24;13
1800;11200;1;1;3;1;1967;47;8
30400;20400;2;1;3;1;1980;34;13
74181,682969;31500;2;2;3;2;1924;90;18
14268,326408;18900;1;1;3;2;1937;77;5
25901,313941;20600;2;2;3;2;1953;61;8
46740,841484;26300;3;1;3;1;1958;56;13
16073,30563;9400;1;1;3;2;1935;79;5
8000;20400;3;1;3;1;1956;58;5
16640,318097;20500;3;1;3;1;1949;65;8
53003,665282;42000;4;2;3;2;1956;58;13
15100;13200;1;1;3;2;1958;56;13
15218,326408;21500;3;1;3;1;1957;57;5
21505,255765;9100;1;1;3;2;1970;44;13
55229,322252;31300;3;1;3;1;1967;47;11
39510,511531;15700;1;1;3;1;1969;45;13
60802,459699;27000;4;1;3;1;1978;36;13
36830,469317;41720;4;1;3;2;1961;53;8
21914,480914;18400;1;1;3;2;1944;70;18
19810,995845;9600;3;1;3;1;1974;40;8
22213,665282;22160;2;1;3;2;1945;69;8
17900;11800;1;1;3;1;1927;87;8
19200;21700;3;1;3;1;1945;69;8
19200;13200;3;1;3;1;1956;58;8
18600;17400;1;1;3;1;1944;70;8
25600;14500;3;1;3;1;1961;53;8
21600;15400;2;1;3;1;1953;61;8
5400;6600;2;1;3;2;1978;36;8
3000;7800;1;1;3;2;1926;88;5
13450;13200;1;1;3;2;1944;70;5
13450;13200;1;1;3;2;1931;83;8
15600;14100;1;1;3;2;1927;87;8
21100;15000;3;1;3;1;1940;74;8
19700;11000;1;1;3;1;1935;79;8
21779,322252;19200;2;1;3;1;1941;73;8
25320,87426;20400;1;1;3;2;1922;92;8
36023,675682;19200;2;2;3;2;1943;71;8
4207,330563;10800;2;1;3;2;1986;28;8
12800;12000;1;1;3;2;1928;86;5
20412,542714;16800;4;2;3;1;1964;50;8
21809,163204;18000;2;1;3;1;1934;80;8
3000;8700;2;1;3;2;1939;75;8
7503,6652815;5800;1;1;3;2;1953;61;5
12750;7800;1;1;3;1;1921;93;5
0;8136;2;1;3;1;1972;42;8
15600;13800;1;1;3;2;1924;90;5
19203,665282;18000;1;1;3;1;1932;82;8
22403,665282;16200;2;1;3;1;1939;75;8
26131,287837;18500;1;1;3;2;1969;45;13
39497,526963;37100;3;2;3;1;1971;43;13
17903,665282;12000;1;1;3;2;1936;78;8
71551,542361;37900;3;3;3;1;1936;78;18
13400;12700;4;1;3;2;1947;67;5
40018,976481;17300;2;2;3;1;1940;74;13
3050;7800;1;1;3;2;1948;66;8
13000;7800;1;1;3;1;1934;80;5
33909,958446;17700;2;2;3;1;1935;79;8
19700;12940;1;1;3;2;1947;67;21
22051,832641;12000;2;2;3;1;1952;62;5
26701,475845;21220;2;2;3;1;1965;49;13
16950;13200;1;1;3;1;1946;68;5
3757;9400;2;1;3;1;1953;61;5
20459,163204;20000;3;2;3;1;1973;41;8
8440;12000;6;1;3;2;1956;58;5
22112,013278;17400;2;1;3;1;1950;64;8
22115,203262;12000;2;1;3;1;1948;66;8
1800,3665282;4824;1;1;3;2;1956;58;5
6250;6360;2;1;3;1;1954;60;5
9850;8500;2;1;3;1;1951;63;5
15600;15200;3;1;3;1;1953;61;5
20409,163204;21300;3;1;3;1;1951;63;8
30400;18600;4;2;3;1;1956;58;5
26807,330563;23400;3;1;3;1;1947;67;8
19669,932389;9200;2;1;3;1;1959;55;8
26203,665282;23400;3;1;3;1;1958;56;8
3600;13200;1;1;3;2;1930;84;8
75687,371087;30900;4;2;3;1;1950;64;13
20453,665282;26600;2;1;3;1;1945;69;8
41236,760375;10800;4;2;3;1;1954;60;8
21800;19200;3;1;3;1;1962;52;8
17712,182143;13600;3;1;3;1;1947;67;8
15623,297024;10800;3;1;3;1;1945;69;5
22478,809837;5640;5;1;3;1;1960;54;8
45189,246128;10200;4;1;3;1;1960;54;8
2163,6940029;7750;1;1;3;2;1935;79;5
84762,86843;54400;4;2;3;1;1959;55;18
13300;11424;4;2;3;2;1970;44;8
32811,14183;38800;3;1;3;1;1951;63;18
2400;7800;1;1;3;1;1968;46;8
18000;7800;4;1;3;1;1972;42;8
31751,422884;25160;4;3;3;2;1957;57;5
25108,550109;20900;2;2;3;2;1950;64;5
24113,140153;24150;3;2;3;2;1965;49;8
12803,447976;13200;1;1;3;2;1967;47;8
31956,36229;25800;2;2;3;1;1939;75;5
21742,418622;19200;2;2;3;2;1944;70;5
20807,601514;21100;4;1;3;2;1974;40;8
15800;16850;3;2;3;1;1973;41;8
28376,984656;26800;4;2;3;2;1965;49;8
15006,758052;16860;5;2;3;2;1989;25;8
10200;9800;1;1;3;2;1964;50;11
24972,080303;23900;2;1;3;2;1951;63;13
20970,989154;22000;2;1;3;1;1945;69;18
14147,083613;14400;2;2;3;2;1938;76;0
14177,612933;15500;2;2;3;2;1955;59;5
21850,35262;20720;3;3;3;1;1973;41;13
26401,968725;24750;3;3;3;2;1940;74;0
41836,016756;40400;4;4;3;2;1951;63;5
19448,415436;19250;2;2;3;2;1935;79;5
18589,864886;18350;2;1;3;2;1933;81;5
18426,985689;17950;5;2;3;2;1953;61;5
27540,247044;21800;2;2;3;1;1935;79;11
19599,996136;18400;3;1;3;2;1977;37;13
41307,360095;27700;2;2;3;2;1959;55;13
33814,835089;30200;3;1;3;2;1951;63;18
8613,9037777;13700;2;1;3;2;1957;57;13
33243,074809;25000;3;1;3;1;1953;61;13
8755,2583236;8160;1;1;3;2;1926;88;0
14017,182502;12800;1;1;3;2;1925;89;5
12706,230252;14700;1;1;3;2;1928;86;8
9440,3727186;8760;1;1;3;2;1942;72;5
47422,873947;74200;3;2;3;1;1949;65;13
20417,848781;24900;3;1;3;1;1959;55;8
25907,207728;23800;3;1;3;1;1959;55;13
19800;18000;4;1;3;1;1966;48;8
17950;16800;2;1;3;1;1957;57;8
17003,672082;20600;1;1;3;2;1935;79;8
17806,011793;17400;2;1;3;1;1992;22;8
23006,003859;20500;3;1;3;1;1993;21;13
16630,055308;20200;2;1;3;1;1953;61;11
23427,85614;17400;2;1;3;1;1932;82;5
11817,921034;10800;1;1;3;2;1944;70;5
22375,988008;18200;1;1;3;2;1923;91;5
21473,784004;19700;1;1;3;2;1941;73;8
11785,816019;10200;1;1;3;2;1944;70;0
11171,887949;13200;1;1;3;2;1925;89;5
18514,526431;14900;2;1;3;1;1950;64;8
23036,652815;19200;2;1;3;1;1936;78;8
14798,326408;14900;1;1;3;2;1947;67;5
19018,326408;18500;1;1;3;2;1954;60;5
26784,286592;18600;2;2;3;1;1944;70;5
17718,326408;16700;3;1;3;2;1955;59;13
24248,070305;19800;2;2;3;2;1960;54;13
11441,632038;22800;2;1;3;2;1954;60;5
24427,684221;22200;3;1;3;1;1960;54;13
24556,526622;16200;5;1;3;1;1968;46;8
50690,866624;32100;3;1;3;1;1953;61;21
27038,243299;23900;3;1;3;1;1941;73;8
12718,326408;13000;1;1;3;2;1949;65;0
16810,995845;10800;2;1;3;1;1988;26;13
29764,410166;25600;2;1;3;1;1949;65;5
26054,979223;29400;5;1;3;1;1975;39;8
25743,193212;16200;3;2;3;1;1952;62;5
23360,765669;24600;2;2;3;2;1949;65;5
15927,412511;15100;1;1;3;2;1963;51;5
13508,430148;27320;4;2;3;1;1972;42;13
28540,869692;27200;4;1;3;1;1955;59;8
39409,529732;16800;4;3;3;2;1974;40;13
13405,497922;13280;1;1;3;2;1927;87;5
54954,979223;29940;2;2;3;2;1967;47;18
15012,828485;22300;1;1;3;1;1961;53;18
21536,652815;16800;1;1;3;2;1940;74;13
0;6560;2;1;3;1;1955;59;8
26142,322252;30100;2;1;3;2;1953;61;8
28550;16800;8;4;3;2;1960;54;8
68043,983378;62000;4;3;3;1;1953;61;13
23800;21700;4;1;3;1;1959;55;8
21029,322252;24650;4;1;3;1;1966;48;8
18010;19840;2;2;3;2;1941;73;0
18010,995845;18600;3;1;3;1;1964;50;8
16900;15000;2;1;3;1;1944;70;8
13946,611261;14200;1;1;3;2;1954;60;13
19452,454561;14400;3;2;3;1;1952;62;5
14671,611531;17000;1;1;3;2;1959;55;0
14700;13200;2;1;3;1;1958;56;5
17420,995845;14350;1;1;3;2;1953;61;8
30200;28200;2;1;3;1;1960;54;8
16000;20600;3;1;3;1;1965;49;8
17407,330563;16600;2;1;3;1;1954;60;5
17800;19100;4;1;3;1;1975;39;8
29036,652815;25500;4;1;3;1;1968;46;13
14367,330563;11400;1;1;3;1;1952;62;5
31043,983378;33750;2;1;3;1;1955;59;18
13097,330563;12100;2;1;3;1;1945;69;5
51262,309786;33200;2;2;3;1;1950;64;18
17836,652815;14300;1;1;3;2;1954;60;5
41975,449199;29900;3;3;3;1;1931;83;0
21135,542953;17150;3;1;3;1;1972;42;13
26995,273821;22900;2;2;3;2;1946;68;8
8167,6652815;11104;1;1;3;2;1953;61;8
34902,914795;24800;1;1;3;2;1939;75;16
15955,760711;16700;1;1;3;2;1933;81;5
15205,872444;11400;1;1;3;2;1936;78;5
17795,394182;12100;2;2;3;1;1933;81;0
17892,150738;11400;2;2;3;1;1932;82;0
28969,473766;17400;1;1;3;1;1956;58;8
22567,807708;18000;4;1;3;2;1972;42;11
22972,436402;16800;4;1;3;1;1970;44;13
17912,828485;13700;4;1;3;1;1970;44;8
35057,255444;30990;4;3;3;1;1955;59;13
14021,991689;21200;2;1;3;1;1923;91;8
32202,410901;29200;3;1;3;1;1962;52;8
14400;17360;3;1;3;1;1963;51;8
42422,547551;26380;2;2;3;1;1957;57;18
19545,816019;16800;2;1;3;1;1934;80;8
22825,656971;49800;3;1;3;1;1965;49;8
8000;15900;1;1;3;1;1966;48;8
9505,600671;7800;1;1;3;2;1938;76;5
23418,000127;18000;2;2;3;1;1976;38;13
33138,461144;20000;2;2;3;1;1955;59;13
14801,654544;11700;1;1;3;2;1947;67;13
27409,629218;19600;1;1;3;2;1952;62;13
55972,623064;22400;4;2;3;1;1963;51;13
13805,324153;14300;3;1;3;2;1987;27;13
20329,47929;16850;1;1;3;2;1935;79;13
44695,757178;24769,6;3;2;3;1;1979;35;18
7805,8644504;9940;2;1;3;2;1929;85;5
4103,6652815;8900;1;1;3;2;1952;62;5
44743,82433;22404;5;4;3;2;1946;68;5
40531,62095;23900;2;2;3;1;1943;71;18
23017,569173;14800;2;1;3;1;1951;63;8
20449,449247;28600;2;1;3;1;1933;81;8
16165,179133;11400;1;1;3;2;1938;76;5
17416,493767;18100;1;1;3;2;1975;39;8
7200;14900;1;1;3;2;1963;51;13
20401,571256;13700;2;1;3;1;1942;72;5
23000;20000;3;1;3;1;1959;55;11
30860;24700;4;1;3;1;1952;62;13
23759,99153;12000;2;2;3;2;1954;60;13
0;3750;2;1;3;2;1963;51;8
36397,627829;15800;4;2;3;2;1963;51;13
10097,679416;7040;3;2;3;1;1953;61;5
42593,136424;13720;2;2;3;1;1949;65;13
35145,268653;7200;4;3;3;1;1948;66;5
18998,911681;11560;1;1;3;1;1935;79;8
35584,830688;14400;3;2;3;1;1976;38;13
31310;26300;4;2;3;2;1965;49;11
19125;10100;2;2;3;2;1936;78;0
44916,893619;31600;3;2;3;2;1949;65;5
27566,288469;19900;2;2;3;1;1959;55;8
22400;28600;4;1;3;1;1965;49;8
20371,53018;20000;4;1;3;1;1969;45;8
59812,761854;22600;3;2;3;2;1975;39;13
24812,089433;25100;4;1;3;2;1977;37;11
21217,456598;18400;1;1;3;1;1954;60;8
38030,85402;18100;3;2;3;1;1938;76;5
35427,770685;30045;3;2;3;1;1971;43;13
22980,636194;10800;1;1;3;2;1942;72;13
47261,02336;25080;4;3;3;1;1945;69;13
29461,163204;25240;4;2;3;1;1971;43;8
28084,964035;17658;3;2;3;1;1962;52;13
7030;6600;1;1;3;1;1944;70;5
17390;21600;3;2;3;1;1945;69;8
16031;10800;1;1;3;2;1928;86;5
34791,373519;14400;4;2;3;1;1944;70;13
24592,665882;22700;3;1;3;2;1961;53;8
26301,393496;20940;3;2;3;2;1942;72;5
20640;22000;4;2;3;1;1960;54;8
27600;28000;4;1;3;2;1967;47;13
17006,516164;24400;1;1;3;1;1965;49;11
21051,604922;18500;2;1;3;1;1952;62;8
17568,436032;15400;3;1;3;2;1934;80;5
17180;16200;5;2;3;2;1966;48;8
13320;15900;1;1;3;2;1941;73;5
22892,832007;18000;1;1;3;1;1946;68;13
17160;13200;1;1;3;2;1936;78;5
41321,232188;32200;2;2;3;1;1954;60;13
22872,391335;27700;2;1;3;2;1955;59;13
20540;17401;2;2;3;2;1951;63;8
27221,041447;16800;3;1;3;1;1958;56;8
15057;14000;1;1;3;2;1933;81;5
21530,829742;23780;2;1;3;1;1945;69;5
37014,661126;32000;1;1;3;2;1943;71;8
25400;23200;4;2;3;2;1955;59;8
30873,30563;23200;2;1;3;1;1938;76;13
26276,909965;33600;1;1;3;2;1936;78;13
30100;24700;2;1;3;1;1946;68;13
8400;19200;2;1;3;1;1952;62;8
75625,346534;48350;3;2;3;2;1960;54;13
7020;7728;2;2;3;1;1962;52;8
44454,979223;24680;3;2;3;2;1963;51;13
50288,326408;22270;3;2;3;1;1954;60;8
8400;19600;3;1;3;2;1959;55;8
3643,6652815;4560;2;1;3;2;1957;57;8
18918,326408;14400;1;1;3;2;1932;82;5
40851,837329;42600;3;1;3;1;1954;60;18
18484,888343;9600;1;1;3;2;1956;58;13
45836,652815;20400;2;2;3;1;1938;76;13
26390,553373;14630;4;1;3;1;1960;54;8
13328,326408;12000;1;1;3;2;1936;78;0
40598,343624;27740;1;1;3;1;1963;51;18
61698,922803;24000;3;2;3;1;1950;64;13
21210;18400;4;1;3;1;1938;76;13
31122,932225;45500;2;2;3;1;1945;69;5
17609,163204;11550;1;1;3;2;1927;87;0
42336,652815;16500;1;1;3;2;1949;65;18
27525;12800;2;2;3;2;1943;71;5
12002,199169;12500;2;1;3;2;1967;47;8
63018,439755;29400;4;2;3;2;1976;38;21
12000;10900;1;1;3;1;1977;37;8
8730,5490754;5280;1;1;1;1;1946;68;8
36159,322252;30900;2;2;1;1;1945;69;5
70848,632832;28350;3;3;1;2;1957;57;13
25395,991689;14400;1;1;1;2;1944;70;5
27239,280698;20400;1;1;1;1;1950;64;21
21589,280698;13890;1;1;1;1;1935;79;5
38771,47299;19550;2;2;1;1;1937;77;13
9100;50370;2;1;1;2;1969;45;8
19000;12750;5;1;1;1;1979;35;8
34298,243299;39260;2;2;1;2;1924;90;5
29386,150738;29400;1;1;1;2;1927;87;11
